stamp,joint1_to_base,joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,gripper_controller
27.756,0.4820,0.3846,0.1946,0.0041,0.9990,0.4798,-0.0347
27.768,0.4820,0.3847,0.1948,0.0041,0.9988,0.4798,-0.0385
27.780,0.4820,0.3848,0.1949,0.0041,0.9985,0.4798,-0.0423
27.792,0.4820,0.3848,0.1951,0.0041,0.9983,0.4798,-0.0462
27.804,0.4820,0.3849,0.1952,0.0041,0.9981,0.4798,-0.0502
27.816,0.4820,0.3850,0.1953,0.0041,0.9979,0.4798,-0.0542
27.828,0.4820,0.3850,0.1954,0.0041,0.9978,0.4798,-0.0582
27.840,0.4820,0.3851,0.1955,0.0041,0.9976,0.4798,-0.0623
27.852,0.4820,0.3851,0.1956,0.0041,0.9975,0.4798,-0.0665
27.864,0.4820,0.3852,0.1957,0.0041,0.9974,0.4798,-0.0706
27.876,0.4821,0.3852,0.1957,0.0041,0.9973,0.4798,-0.0748
27.888,0.4821,0.3852,0.1958,0.0041,0.9973,0.4798,-0.0791
27.900,0.4821,0.3852,0.1958,0.0041,0.9972,0.4798,-0.0833
27.912,0.4821,0.3853,0.1958,0.0041,0.9971,0.4798,-0.0876
27.924,0.4821,0.3853,0.1959,0.0041,0.9971,0.4798,-0.0918
27.936,0.4821,0.3853,0.1959,0.0041,0.9970,0.4798,-0.0961
27.948,0.4821,0.3853,0.1959,0.0041,0.9970,0.4798,-0.1004
27.960,0.4821,0.3853,0.1960,0.0041,0.9970,0.4798,-0.1047
27.972,0.4821,0.3853,0.1960,0.0041,0.9969,0.4798,-0.1091
27.984,0.4821,0.3854,0.1960,0.0041,0.9969,0.4798,-0.1134
27.996,0.4821,0.3854,0.1960,0.0041,0.9969,0.4798,-0.1178
28.008,0.4821,0.3854,0.1960,0.0041,0.9968,0.4798,-0.1221
28.020,0.4821,0.3854,0.1960,0.0041,0.9968,0.4798,-0.1265
28.032,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1308
28.044,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1352
28.056,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1396
28.068,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1439
28.080,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1483
28.092,0.4821,0.3854,0.1961,0.0041,0.9968,0.4798,-0.1527
28.104,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1571
28.116,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1614
28.128,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1658
28.140,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1702
28.152,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1746
28.164,0.4821,0.3854,0.1961,0.0041,0.9967,0.4798,-0.1790
28.176,0.4821,0.3849,0.1961,0.0041,0.9968,0.4798,-0.1834
28.188,0.4821,0.3842,0.1961,0.0042,0.9971,0.4798,-0.1878
28.200,0.4821,0.3835,0.1961,0.0042,0.9976,0.4798,-0.1922
28.212,0.4821,0.3828,0.1961,0.0042,0.9982,0.4798,-0.1966
28.224,0.4821,0.3821,0.1961,0.0042,0.9988,0.4798,-0.2010
28.236,0.4821,0.3813,0.1961,0.0042,0.9993,0.4798,-0.2054
28.248,0.4821,0.3806,0.1961,0.0042,0.9999,0.4798,-0.2098
28.260,0.4821,0.3799,0.1961,0.0041,1.0005,0.4798,-0.2142
28.272,0.4821,0.3791,0.1961,0.0041,1.0010,0.4798,-0.2186
28.284,0.4821,0.3784,0.1961,0.0041,1.0016,0.4798,-0.2230
28.296,0.4821,0.3777,0.1961,0.0041,1.0021,0.4798,-0.2274
28.308,0.4821,0.3770,0.1961,0.0041,1.0027,0.4798,-0.2317
28.320,0.4821,0.3762,0.1961,0.0041,1.0033,0.4798,-0.2361
28.332,0.4821,0.3755,0.1961,0.0041,1.0038,0.4798,-0.2405
28.344,0.4821,0.3748,0.1961,0.0041,1.0044,0.4798,-0.2449
28.356,0.4821,0.3741,0.1961,0.0041,1.0049,0.4798,-0.2493
28.368,0.4821,0.3734,0.1961,0.0041,1.0055,0.4798,-0.2537
28.380,0.4821,0.3726,0.1961,0.0041,1.0060,0.4798,-0.2581
28.392,0.4821,0.3719,0.1961,0.0041,1.0066,0.4798,-0.2625
28.404,0.4821,0.3712,0.1961,0.0041,1.0071,0.4798,-0.2669
28.416,0.4821,0.3705,0.1961,0.0041,1.0076,0.4798,-0.2713
28.428,0.4821,0.3698,0.1961,0.0041,1.0082,0.4798,-0.2757
28.440,0.4821,0.3691,0.1961,0.0041,1.0087,0.4798,-0.2801
28.452,0.4821,0.3684,0.1961,0.0041,1.0092,0.4798,-0.2845
28.464,0.4821,0.3677,0.1961,0.0041,1.0098,0.4798,-0.2889
28.476,0.4821,0.3670,0.1961,0.0041,1.0103,0.4798,-0.2933
28.488,0.4821,0.3663,0.1961,0.0041,1.0108,0.4798,-0.2977
28.500,0.4821,0.3656,0.1961,0.0041,1.0113,0.4798,-0.3021
28.512,0.4821,0.3649,0.1961,0.0041,1.0118,0.4798,-0.3065
28.524,0.4821,0.3642,0.1961,0.0041,1.0124,0.4798,-0.3109
28.536,0.4821,0.3635,0.1961,0.0041,1.0129,0.4798,-0.3153
28.548,0.4821,0.3628,0.1961,0.0041,1.0134,0.4798,-0.3197
28.560,0.4821,0.3621,0.1961,0.0041,1.0139,0.4798,-0.3241
28.572,0.4821,0.3614,0.1961,0.0041,1.0144,0.4798,-0.3285
28.584,0.4821,0.3607,0.1961,0.0041,1.0149,0.4798,-0.3329
28.596,0.4821,0.3601,0.1961,0.0041,1.0154,0.4798,-0.3373
28.608,0.4821,0.3594,0.1961,0.0041,1.0159,0.4798,-0.3417
28.620,0.4821,0.3587,0.1961,0.0041,1.0164,0.4798,-0.3461
28.632,0.4821,0.3580,0.1961,0.0041,1.0169,0.4798,-0.3505
28.644,0.4821,0.3574,0.1961,0.0041,1.0174,0.4798,-0.3549
28.656,0.4821,0.3567,0.1961,0.0041,1.0179,0.4798,-0.3593
28.668,0.4821,0.3560,0.1961,0.0041,1.0184,0.4798,-0.3637
28.680,0.4821,0.3554,0.1961,0.0041,1.0189,0.4798,-0.3681
28.692,0.4821,0.3547,0.1961,0.0041,1.0193,0.4798,-0.3725
28.704,0.4821,0.3540,0.1961,0.0041,1.0198,0.4798,-0.3769
28.716,0.4821,0.3534,0.1961,0.0041,1.0203,0.4798,-0.3813
28.728,0.4821,0.3527,0.1961,0.0041,1.0208,0.4798,-0.3857
28.740,0.4821,0.3521,0.1961,0.0041,1.0213,0.4798,-0.3901
28.752,0.4821,0.3514,0.1961,0.0041,1.0217,0.4798,-0.3945
28.764,0.4821,0.3508,0.1961,0.0041,1.0222,0.4798,-0.3989
28.776,0.4821,0.3501,0.1961,0.0041,1.0226,0.4798,-0.4033
28.788,0.4821,0.3495,0.1961,0.0041,1.0231,0.4798,-0.4077
28.800,0.4821,0.3489,0.1961,0.0041,1.0235,0.4798,-0.4116
28.812,0.4821,0.3484,0.1961,0.0041,1.0239,0.4798,-0.4150
28.824,0.4821,0.3479,0.1961,0.0041,1.0243,0.4798,-0.4180
28.836,0.4821,0.3477,0.1958,0.0041,1.0248,0.4798,-0.4206
28.848,0.4821,0.3475,0.1952,0.0041,1.0257,0.4798,-0.4230
28.860,0.4820,0.3472,0.1943,0.0041,1.0269,0.4798,-0.4250
28.872,0.4820,0.3468,0.1933,0.0041,1.0284,0.4798,-0.4268
28.884,0.4820,0.3463,0.1920,0.0041,1.0303,0.4798,-0.4284
28.896,0.4820,0.3457,0.1905,0.0041,1.0324,0.4798,-0.4298
28.908,0.4820,0.3450,0.1889,0.0041,1.0347,0.4798,-0.4310
28.920,0.4820,0.3443,0.1872,0.0041,1.0372,0.4798,-0.4321
28.932,0.4820,0.3436,0.1853,0.0041,1.0399,0.4798,-0.4330
28.944,0.4819,0.3427,0.1834,0.0041,1.0428,0.4798,-0.4339
28.956,0.4819,0.3419,0.1813,0.0041,1.0458,0.4798,-0.4346
28.968,0.4819,0.3410,0.1792,0.0041,1.0489,0.4798,-0.4353
28.980,0.4819,0.3400,0.1770,0.0041,1.0521,0.4798,-0.4358
28.992,0.4819,0.3391,0.1747,0.0041,1.0554,0.4798,-0.4363
29.004,0.4818,0.3381,0.1724,0.0041,1.0587,0.4798,-0.4368
29.016,0.4818,0.3371,0.1700,0.0041,1.0622,0.4798,-0.4372
29.028,0.4818,0.3361,0.1676,0.0041,1.0657,0.4797,-0.4375
29.040,0.4818,0.3350,0.1652,0.0040,1.0693,0.4797,-0.4378
29.052,0.4818,0.3340,0.1627,0.0040,1.0729,0.4797,-0.4381
29.064,0.4817,0.3329,0.1602,0.0040,1.0766,0.4797,-0.4383
29.076,0.4817,0.3318,0.1577,0.0040,1.0803,0.4797,-0.4385
29.088,0.4817,0.3307,0.1551,0.0040,1.0840,0.4797,-0.4387
29.100,0.4817,0.3296,0.1526,0.0040,1.0878,0.4797,-0.4388
29.112,0.4816,0.3285,0.1500,0.0040,1.0916,0.4797,-0.4390
29.124,0.4816,0.3274,0.1474,0.0040,1.0954,0.4797,-0.4391
29.136,0.4816,0.3263,0.1448,0.0040,1.0992,0.4797,-0.4392
29.148,0.4816,0.3252,0.1421,0.0040,1.1030,0.4797,-0.4393
29.160,0.4816,0.3240,0.1395,0.0040,1.1069,0.4797,-0.4394
29.172,0.4815,0.3229,0.1369,0.0040,1.1108,0.4797,-0.4395
29.184,0.4815,0.3218,0.1342,0.0040,1.1147,0.4797,-0.4395
29.196,0.4815,0.3206,0.1315,0.0040,1.1186,0.4796,-0.4396
29.208,0.4815,0.3195,0.1289,0.0040,1.1225,0.4796,-0.4396
29.220,0.4814,0.3183,0.1262,0.0040,1.1264,0.4796,-0.4397
29.232,0.4814,0.3172,0.1235,0.0040,1.1303,0.4796,-0.4397
29.244,0.4814,0.3160,0.1208,0.0040,1.1342,0.4796,-0.4397
29.256,0.4814,0.3149,0.1181,0.0040,1.1382,0.4796,-0.4398
29.268,0.4813,0.3137,0.1155,0.0040,1.1421,0.4796,-0.4398
29.280,0.4813,0.3126,0.1128,0.0040,1.1461,0.4796,-0.4398
29.292,0.4813,0.3114,0.1101,0.0040,1.1500,0.4796,-0.4398
29.304,0.4813,0.3102,0.1074,0.0040,1.1540,0.4796,-0.4399
29.316,0.4812,0.3091,0.1047,0.0040,1.1579,0.4796,-0.4399
29.328,0.4812,0.3079,0.1020,0.0039,1.1619,0.4796,-0.4399
29.340,0.4812,0.3068,0.0993,0.0039,1.1658,0.4796,-0.4399
29.352,0.4812,0.3056,0.0966,0.0039,1.1698,0.4795,-0.4399
29.364,0.4811,0.3044,0.0939,0.0039,1.1738,0.4795,-0.4399
29.376,0.4811,0.3033,0.0912,0.0039,1.1777,0.4795,-0.4399
29.388,0.4811,0.3021,0.0885,0.0039,1.1817,0.4795,-0.4399
29.400,0.4811,0.3010,0.0857,0.0039,1.1856,0.4795,-0.4400
29.412,0.4810,0.2998,0.0830,0.0039,1.1896,0.4795,-0.4400
29.424,0.4810,0.2986,0.0803,0.0039,1.1936,0.4795,-0.4400
29.436,0.4810,0.2975,0.0776,0.0039,1.1976,0.4795,-0.4400
29.448,0.4810,0.2963,0.0749,0.0039,1.2015,0.4795,-0.4400
29.460,0.4809,0.2951,0.0722,0.0039,1.2055,0.4795,-0.4400
29.472,0.4809,0.2940,0.0695,0.0039,1.2095,0.4795,-0.4400
29.484,0.4809,0.2928,0.0668,0.0039,1.2134,0.4795,-0.4400
29.496,0.4809,0.2917,0.0641,0.0039,1.2174,0.4795,-0.4400
29.508,0.4809,0.2905,0.0613,0.0039,1.2214,0.4794,-0.4400
29.520,0.4808,0.2893,0.0586,0.0039,1.2254,0.4794,-0.4400
29.532,0.4808,0.2882,0.0559,0.0039,1.2293,0.4794,-0.4400
29.544,0.4808,0.2870,0.0532,0.0039,1.2333,0.4794,-0.4400
29.556,0.4808,0.2858,0.0505,0.0039,1.2373,0.4794,-0.4400
29.568,0.4807,0.2847,0.0478,0.0039,1.2413,0.4794,-0.4400
29.580,0.4807,0.2835,0.0451,0.0039,1.2452,0.4794,-0.4400
29.592,0.4807,0.2823,0.0424,0.0039,1.2492,0.4794,-0.4400
29.604,0.4807,0.2812,0.0396,0.0039,1.2532,0.4794,-0.4400
29.616,0.4806,0.2800,0.0369,0.0038,1.2571,0.4794,-0.4400
29.628,0.4806,0.2788,0.0342,0.0038,1.2611,0.4794,-0.4400
29.640,0.4806,0.2777,0.0315,0.0038,1.2651,0.4794,-0.4400
29.652,0.4806,0.2765,0.0288,0.0038,1.2691,0.4794,-0.4400
29.664,0.4805,0.2753,0.0261,0.0038,1.2730,0.4794,-0.4400
29.676,0.4805,0.2742,0.0234,0.0038,1.2770,0.4793,-0.4400
29.688,0.4805,0.2730,0.0207,0.0038,1.2810,0.4793,-0.4400
29.700,0.4805,0.2718,0.0179,0.0038,1.2850,0.4793,-0.4400
29.712,0.4804,0.2707,0.0152,0.0038,1.2889,0.4793,-0.4400
29.724,0.4804,0.2695,0.0125,0.0038,1.2929,0.4793,-0.4400
29.736,0.4804,0.2684,0.0098,0.0038,1.2969,0.4793,-0.4400
29.748,0.4804,0.2672,0.0071,0.0038,1.3009,0.4793,-0.4400
29.760,0.4803,0.2660,0.0044,0.0038,1.3049,0.4793,-0.4400
29.772,0.4803,0.2649,0.0017,0.0038,1.3088,0.4793,-0.4400
29.784,0.4803,0.2637,-0.0010,0.0038,1.3128,0.4793,-0.4400
29.796,0.4803,0.2625,-0.0038,0.0038,1.3168,0.4793,-0.4400
29.808,0.4802,0.2614,-0.0065,0.0038,1.3208,0.4793,-0.4400
29.820,0.4802,0.2602,-0.0092,0.0038,1.3247,0.4793,-0.4400
29.832,0.4802,0.2590,-0.0119,0.0038,1.3287,0.4792,-0.4400
29.844,0.4802,0.2579,-0.0146,0.0038,1.3327,0.4792,-0.4400
29.856,0.4801,0.2567,-0.0173,0.0038,1.3367,0.4792,-0.4400
29.868,0.4801,0.2555,-0.0200,0.0038,1.3406,0.4792,-0.4400
29.880,0.4801,0.2544,-0.0228,0.0038,1.3446,0.4792,-0.4400
29.892,0.4801,0.2532,-0.0255,0.0038,1.3486,0.4792,-0.4400
29.904,0.4801,0.2520,-0.0282,0.0037,1.3526,0.4792,-0.4400
29.916,0.4800,0.2509,-0.0309,0.0037,1.3565,0.4792,-0.4400
29.928,0.4800,0.2497,-0.0336,0.0037,1.3605,0.4792,-0.4400
29.940,0.4800,0.2485,-0.0363,0.0037,1.3645,0.4792,-0.4400
29.952,0.4800,0.2474,-0.0390,0.0037,1.3685,0.4792,-0.4400
29.964,0.4799,0.2462,-0.0418,0.0037,1.3724,0.4792,-0.4400
29.976,0.4799,0.2450,-0.0445,0.0037,1.3764,0.4792,-0.4400
29.988,0.4799,0.2439,-0.0472,0.0037,1.3804,0.4791,-0.4400
30.000,0.4799,0.2427,-0.0499,0.0037,1.3844,0.4791,-0.4400
30.012,0.4798,0.2416,-0.0526,0.0037,1.3883,0.4791,-0.4400
30.024,0.4798,0.2404,-0.0553,0.0037,1.3923,0.4791,-0.4400
30.036,0.4798,0.2394,-0.0577,0.0037,1.3958,0.4791,-0.4400
30.048,0.4798,0.2385,-0.0598,0.0037,1.3989,0.4791,-0.4400
30.060,0.4798,0.2377,-0.0617,0.0037,1.4016,0.4791,-0.4400
30.072,0.4797,0.2370,-0.0633,0.0037,1.4040,0.4791,-0.4400
30.084,0.4797,0.2363,-0.0647,0.0037,1.4061,0.4791,-0.4400
30.096,0.4797,0.2358,-0.0660,0.0037,1.4079,0.4791,-0.4400
30.108,0.4797,0.2353,-0.0671,0.0037,1.4095,0.4791,-0.4400
30.120,0.4797,0.2353,-0.0671,0.0037,1.4095,0.4791,-0.4400
30.132,0.4797,0.2353,-0.0675,0.0037,1.4100,0.4791,-0.4400
30.144,0.4797,0.2353,-0.0683,0.0037,1.4107,0.4791,-0.4400
30.156,0.4797,0.2353,-0.0693,0.0037,1.4118,0.4791,-0.4400
30.168,0.4797,0.2353,-0.0707,0.0037,1.4132,0.4792,-0.4400
30.180,0.4797,0.2353,-0.0723,0.0037,1.4148,0.4792,-0.4400
30.192,0.4796,0.2353,-0.0741,0.0037,1.4166,0.4792,-0.4400
30.204,0.4796,0.2353,-0.0761,0.0037,1.4186,0.4793,-0.4400
30.216,0.4796,0.2353,-0.0783,0.0037,1.4208,0.4793,-0.4400
30.228,0.4796,0.2353,-0.0806,0.0037,1.4231,0.4794,-0.4400
30.240,0.4796,0.2353,-0.0830,0.0037,1.4255,0.4794,-0.4400
30.252,0.4795,0.2353,-0.0856,0.0037,1.4281,0.4795,-0.4400
30.264,0.4795,0.2353,-0.0883,0.0037,1.4308,0.4795,-0.4400
30.276,0.4795,0.2353,-0.0910,0.0037,1.4335,0.4796,-0.4400
30.288,0.4795,0.2353,-0.0938,0.0037,1.4363,0.4797,-0.4400
30.300,0.4794,0.2353,-0.0967,0.0037,1.4392,0.4797,-0.4400
30.312,0.4794,0.2353,-0.0997,0.0037,1.4422,0.4798,-0.4400
30.324,0.4794,0.2352,-0.1027,0.0037,1.4452,0.4799,-0.4400
30.336,0.4794,0.2352,-0.1057,0.0037,1.4483,0.4799,-0.4400
30.348,0.4793,0.2352,-0.1088,0.0037,1.4514,0.4800,-0.4400
30.360,0.4793,0.2352,-0.1119,0.0037,1.4545,0.4801,-0.4400
30.372,0.4793,0.2352,-0.1151,0.0037,1.4577,0.4801,-0.4400
30.384,0.4792,0.2352,-0.1183,0.0037,1.4608,0.4802,-0.4400
30.396,0.4792,0.2352,-0.1215,0.0037,1.4641,0.4803,-0.4400
30.408,0.4792,0.2352,-0.1247,0.0037,1.4673,0.4803,-0.4400
30.420,0.4792,0.2352,-0.1279,0.0037,1.4706,0.4804,-0.4400
30.432,0.4791,0.2352,-0.1312,0.0037,1.4738,0.4805,-0.4400
30.444,0.4791,0.2352,-0.1345,0.0037,1.4771,0.4805,-0.4400
30.456,0.4791,0.2352,-0.1378,0.0037,1.4804,0.4806,-0.4400
30.468,0.4790,0.2352,-0.1411,0.0037,1.4837,0.4807,-0.4400
30.480,0.4790,0.2352,-0.1444,0.0037,1.4871,0.4808,-0.4400
30.492,0.4790,0.2351,-0.1477,0.0037,1.4904,0.4808,-0.4400
30.504,0.4789,0.2351,-0.1511,0.0037,1.4937,0.4809,-0.4400
30.516,0.4789,0.2351,-0.1544,0.0037,1.4971,0.4810,-0.4400
30.528,0.4789,0.2351,-0.1577,0.0037,1.5004,0.4810,-0.4400
30.540,0.4789,0.2351,-0.1611,0.0037,1.5038,0.4811,-0.4400
30.552,0.4788,0.2351,-0.1644,0.0037,1.5071,0.4812,-0.4400
30.564,0.4788,0.2351,-0.1678,0.0038,1.5105,0.4813,-0.4400
30.576,0.4788,0.2351,-0.1712,0.0038,1.5139,0.4813,-0.4400
30.588,0.4787,0.2351,-0.1745,0.0038,1.5172,0.4814,-0.4400
30.600,0.4787,0.2351,-0.1779,0.0038,1.5206,0.4815,-0.4400
30.612,0.4787,0.2351,-0.1813,0.0038,1.5240,0.4816,-0.4400
30.624,0.4786,0.2351,-0.1846,0.0038,1.5274,0.4816,-0.4400
30.636,0.4786,0.2350,-0.1880,0.0038,1.5308,0.4817,-0.4400
30.648,0.4786,0.2350,-0.1914,0.0038,1.5341,0.4818,-0.4400
30.660,0.4786,0.2350,-0.1948,0.0038,1.5375,0.4818,-0.4400
30.672,0.4785,0.2350,-0.1981,0.0038,1.5409,0.4819,-0.4400
30.684,0.4785,0.2350,-0.2015,0.0038,1.5443,0.4820,-0.4400
30.696,0.4785,0.2350,-0.2049,0.0038,1.5477,0.4821,-0.4400
30.708,0.4784,0.2350,-0.2083,0.0038,1.5511,0.4821,-0.4400
30.720,0.4784,0.2350,-0.2117,0.0038,1.5545,0.4822,-0.4400
30.732,0.4784,0.2350,-0.2150,0.0038,1.5579,0.4823,-0.4400
30.744,0.4783,0.2350,-0.2184,0.0038,1.5612,0.4824,-0.4400
30.756,0.4783,0.2350,-0.2218,0.0038,1.5646,0.4824,-0.4400
30.768,0.4783,0.2350,-0.2252,0.0038,1.5680,0.4825,-0.4400
30.780,0.4782,0.2350,-0.2286,0.0038,1.5714,0.4826,-0.4400
30.792,0.4782,0.2349,-0.2320,0.0038,1.5748,0.4827,-0.4400
30.804,0.4782,0.2349,-0.2353,0.0038,1.5782,0.4827,-0.4400
30.816,0.4782,0.2349,-0.2387,0.0038,1.5816,0.4828,-0.4400
30.828,0.4781,0.2349,-0.2421,0.0038,1.5850,0.4829,-0.4400
30.840,0.4781,0.2349,-0.2455,0.0038,1.5884,0.4829,-0.4400
30.852,0.4781,0.2349,-0.2489,0.0038,1.5918,0.4830,-0.4400
30.864,0.4780,0.2349,-0.2523,0.0038,1.5952,0.4831,-0.4400
30.876,0.4780,0.2349,-0.2557,0.0038,1.5986,0.4832,-0.4400
30.888,0.4780,0.2349,-0.2590,0.0038,1.6020,0.4832,-0.4400
30.900,0.4779,0.2349,-0.2624,0.0038,1.6054,0.4833,-0.4400
30.912,0.4779,0.2349,-0.2658,0.0038,1.6088,0.4834,-0.4400
30.924,0.4779,0.2349,-0.2692,0.0038,1.6122,0.4835,-0.4400
30.936,0.4779,0.2348,-0.2726,0.0038,1.6155,0.4835,-0.4400
30.948,0.4778,0.2348,-0.2760,0.0038,1.6189,0.4836,-0.4400
30.960,0.4778,0.2348,-0.2794,0.0038,1.6223,0.4837,-0.4400
30.972,0.4778,0.2348,-0.2828,0.0038,1.6257,0.4837,-0.4400
30.984,0.4777,0.2348,-0.2861,0.0038,1.6291,0.4838,-0.4400
30.996,0.4777,0.2348,-0.2895,0.0038,1.6325,0.4839,-0.4400
31.008,0.4777,0.2348,-0.2929,0.0038,1.6359,0.4840,-0.4400
31.020,0.4776,0.2348,-0.2963,0.0038,1.6393,0.4840,-0.4400
31.032,0.4776,0.2348,-0.2997,0.0038,1.6427,0.4841,-0.4400
31.044,0.4776,0.2348,-0.3031,0.0038,1.6461,0.4842,-0.4400
31.056,0.4775,0.2348,-0.3065,0.0038,1.6495,0.4843,-0.4400
31.068,0.4775,0.2348,-0.3099,0.0038,1.6529,0.4843,-0.4400
31.080,0.4775,0.2348,-0.3132,0.0038,1.6563,0.4844,-0.4400
31.092,0.4775,0.2347,-0.3166,0.0038,1.6597,0.4845,-0.4400
31.104,0.4774,0.2347,-0.3200,0.0038,1.6631,0.4846,-0.4400
31.116,0.4774,0.2347,-0.3234,0.0039,1.6665,0.4846,-0.4400
31.128,0.4774,0.2347,-0.3265,0.0039,1.6696,0.4847,-0.4400
31.140,0.4773,0.2347,-0.3293,0.0039,1.6724,0.4847,-0.4400
31.152,0.4773,0.2347,-0.3317,0.0039,1.6748,0.4848,-0.4400
31.164,0.4773,0.2347,-0.3338,0.0039,1.6769,0.4848,-0.4400
31.176,0.4773,0.2347,-0.3357,0.0039,1.6788,0.4849,-0.4400
31.188,0.4773,0.2347,-0.3357,0.0039,1.6788,0.4849,-0.4400
31.200,0.4777,0.2347,-0.3357,0.0039,1.6788,0.4849,-0.4400
31.212,0.4786,0.2347,-0.3357,0.0039,1.6788,0.4849,-0.4400
31.224,0.4798,0.2347,-0.3357,0.0039,1.6788,0.4849,-0.4400
31.236,0.4813,0.2347,-0.3358,0.0039,1.6789,0.4849,-0.4400
31.248,0.4830,0.2347,-0.3358,0.0039,1.6789,0.4849,-0.4400
31.260,0.4850,0.2347,-0.3358,0.0039,1.6789,0.4849,-0.4400
31.272,0.4872,0.2347,-0.3359,0.0039,1.6790,0.4849,-0.4400
31.284,0.4896,0.2347,-0.3359,0.0039,1.6790,0.4849,-0.4400
31.296,0.4922,0.2347,-0.3360,0.0039,1.6791,0.4849,-0.4400
31.308,0.4949,0.2347,-0.3361,0.0039,1.6792,0.4849,-0.4400
31.320,0.4977,0.2347,-0.3361,0.0039,1.6792,0.4849,-0.4400
31.332,0.5006,0.2347,-0.3362,0.0039,1.6793,0.4849,-0.4400
31.344,0.5036,0.2347,-0.3362,0.0039,1.6794,0.4849,-0.4400
31.356,0.5068,0.2347,-0.3363,0.0039,1.6794,0.4849,-0.4400
31.368,0.5099,0.2347,-0.3364,0.0039,1.6795,0.4849,-0.4400
31.380,0.5132,0.2347,-0.3365,0.0039,1.6796,0.4849,-0.4400
31.392,0.5165,0.2347,-0.3365,0.0039,1.6796,0.4849,-0.4400
31.404,0.5199,0.2347,-0.3366,0.0039,1.6797,0.4849,-0.4400
31.416,0.5233,0.2347,-0.3367,0.0039,1.6798,0.4849,-0.4400
31.428,0.5267,0.2347,-0.3368,0.0039,1.6799,0.4849,-0.4400
31.440,0.5302,0.2347,-0.3368,0.0039,1.6799,0.4849,-0.4400
31.452,0.5337,0.2347,-0.3369,0.0039,1.6800,0.4849,-0.4400
31.464,0.5372,0.2347,-0.3370,0.0039,1.6801,0.4849,-0.4400
31.476,0.5408,0.2347,-0.3371,0.0039,1.6802,0.4849,-0.4400
31.488,0.5444,0.2347,-0.3371,0.0039,1.6803,0.4849,-0.4400
31.500,0.5480,0.2347,-0.3372,0.0039,1.6803,0.4849,-0.4400
31.512,0.5516,0.2347,-0.3373,0.0039,1.6804,0.4849,-0.4400
31.524,0.5552,0.2347,-0.3374,0.0039,1.6805,0.4849,-0.4400
31.536,0.5589,0.2347,-0.3375,0.0039,1.6806,0.4849,-0.4400
31.548,0.5625,0.2347,-0.3375,0.0039,1.6807,0.4849,-0.4400
31.560,0.5662,0.2347,-0.3376,0.0039,1.6807,0.4849,-0.4400
31.572,0.5699,0.2347,-0.3377,0.0039,1.6808,0.4849,-0.4400
31.584,0.5735,0.2347,-0.3378,0.0039,1.6809,0.4849,-0.4400
31.596,0.5772,0.2347,-0.3379,0.0039,1.6810,0.4849,-0.4400
31.608,0.5809,0.2347,-0.3379,0.0039,1.6811,0.4849,-0.4400
31.620,0.5846,0.2347,-0.3380,0.0039,1.6811,0.4849,-0.4400
31.632,0.5883,0.2347,-0.3381,0.0039,1.6812,0.4849,-0.4400
31.644,0.5920,0.2347,-0.3382,0.0039,1.6813,0.4849,-0.4400
31.656,0.5957,0.2347,-0.3383,0.0039,1.6814,0.4849,-0.4400
31.668,0.5994,0.2347,-0.3384,0.0039,1.6815,0.4849,-0.4400
31.680,0.6032,0.2347,-0.3384,0.0039,1.6816,0.4849,-0.4400
31.692,0.6069,0.2347,-0.3385,0.0039,1.6816,0.4849,-0.4400
31.704,0.6106,0.2347,-0.3386,0.0039,1.6817,0.4850,-0.4400
31.716,0.6143,0.2347,-0.3387,0.0039,1.6818,0.4850,-0.4400
31.728,0.6180,0.2347,-0.3388,0.0039,1.6819,0.4850,-0.4400
31.740,0.6218,0.2347,-0.3388,0.0039,1.6820,0.4850,-0.4400
31.752,0.6255,0.2347,-0.3389,0.0039,1.6820,0.4850,-0.4400
31.764,0.6292,0.2347,-0.3390,0.0039,1.6821,0.4850,-0.4400
31.776,0.6329,0.2347,-0.3391,0.0039,1.6822,0.4850,-0.4400
31.788,0.6367,0.2347,-0.3392,0.0039,1.6823,0.4850,-0.4400
31.800,0.6404,0.2347,-0.3393,0.0039,1.6824,0.4850,-0.4400
31.812,0.6441,0.2347,-0.3393,0.0039,1.6825,0.4850,-0.4400
31.824,0.6479,0.2347,-0.3394,0.0039,1.6825,0.4850,-0.4400
31.836,0.6516,0.2347,-0.3395,0.0039,1.6826,0.4850,-0.4400
31.848,0.6553,0.2347,-0.3396,0.0039,1.6827,0.4850,-0.4400
31.860,0.6590,0.2347,-0.3397,0.0039,1.6828,0.4850,-0.4400
